date,diluted_shares_m,sbc_pct_rev,insider_net_flow_m
2021-03-23,196.5,18.4,-145.0
2021-03-24,196.5,18.4,-145.0
2021-03-25,196.5,18.4,-145.0
2021-03-26,196.5,18.4,-145.0
2021-03-29,196.5,18.4,-145.0
2021-03-30,196.5,18.4,-145.0
2021-03-31,196.5,18.4,-145.0
2021-04-01,196.5,18.4,-145.0
2021-04-05,196.5,18.4,-145.0
2021-04-06,196.5,18.4,-145.0
2021-04-07,196.5,18.4,-145.0
2021-04-08,196.5,18.4,-145.0
2021-04-09,196.5,18.4,-145.0
2021-04-12,196.5,18.4,-145.0
2021-04-13,196.5,18.4,-145.0
2021-04-14,196.5,18.4,-145.0
2021-04-15,196.5,18.4,-145.0
2021-04-16,196.5,18.4,-145.0
2021-04-19,196.5,18.4,-145.0
2021-04-20,196.5,18.4,-145.0
2021-04-21,196.5,18.4,-145.0
2021-04-22,196.5,18.4,-145.0
2021-04-23,196.5,18.4,-145.0
2021-04-26,196.5,18.4,-145.0
2021-04-27,196.5,18.4,-145.0
2021-04-28,196.5,18.4,-145.0
2021-04-29,196.5,18.4,-145.0
2021-04-30,196.5,18.4,-145.0
2021-05-03,196.5,18.4,-145.0
2021-05-04,196.5,18.4,-145.0
2021-05-05,196.5,18.4,-145.0
2021-05-06,196.5,18.4,-145.0
2021-05-07,196.5,18.4,-145.0
2021-05-10,196.5,18.4,-145.0
2021-05-11,196.5,18.4,-145.0
2021-05-12,196.5,18.4,-145.0
2021-05-13,196.5,18.4,-145.0
2021-05-14,196.5,18.4,-145.0
2021-05-17,196.5,18.4,-145.0
2021-05-18,196.5,18.4,-145.0
2021-05-19,196.5,18.4,-145.0
2021-05-20,196.5,18.4,-145.0
2021-05-21,196.5,18.4,-145.0
2021-05-24,196.5,18.4,-145.0
2021-05-25,196.5,18.4,-145.0
2021-05-26,196.5,18.4,-145.0
2021-05-27,196.5,18.4,-145.0
2021-05-28,196.5,18.4,-145.0
2021-06-01,196.5,18.4,-145.0
2021-06-02,196.5,18.4,-145.0
2021-06-03,196.5,18.4,-145.0
2021-06-04,196.5,18.4,-145.0
2021-06-07,196.5,18.4,-145.0
2021-06-08,196.5,18.4,-145.0
2021-06-09,196.5,18.4,-145.0
2021-06-10,196.5,18.4,-145.0
2021-06-11,196.5,18.4,-145.0
2021-06-14,196.5,18.4,-145.0
2021-06-15,196.5,18.4,-145.0
2021-06-16,196.5,18.4,-145.0
2021-06-17,196.5,18.4,-145.0
2021-06-18,196.5,18.4,-145.0
2021-06-21,196.5,18.4,-145.0
2021-06-22,196.5,18.4,-145.0
2021-06-23,196.5,18.4,-145.0
2021-06-24,196.5,18.4,-145.0
2021-06-25,196.5,18.4,-145.0
2021-06-28,196.5,18.4,-145.0
2021-06-29,196.5,18.4,-145.0
2021-06-30,199.0,18.6,-180.0
2021-07-01,199.0,18.6,-180.0
2021-07-02,199.0,18.6,-180.0
2021-07-06,199.0,18.6,-180.0
2021-07-07,199.0,18.6,-180.0
2021-07-08,199.0,18.6,-180.0
2021-07-09,199.0,18.6,-180.0
2021-07-12,199.0,18.6,-180.0
2021-07-13,199.0,18.6,-180.0
2021-07-14,199.0,18.6,-180.0
2021-07-15,199.0,18.6,-180.0
2021-07-16,199.0,18.6,-180.0
2021-07-19,199.0,18.6,-180.0
2021-07-20,199.0,18.6,-180.0
2021-07-21,199.0,18.6,-180.0
2021-07-22,199.0,18.6,-180.0
2021-07-23,199.0,18.6,-180.0
2021-07-26,199.0,18.6,-180.0
2021-07-27,199.0,18.6,-180.0
2021-07-28,199.0,18.6,-180.0
2021-07-29,199.0,18.6,-180.0
2021-07-30,199.0,18.6,-180.0
2021-08-02,199.0,18.6,-180.0
2021-08-03,199.0,18.6,-180.0
2021-08-04,199.0,18.6,-180.0
2021-08-05,199.0,18.6,-180.0
2021-08-06,199.0,18.6,-180.0
2021-08-09,199.0,18.6,-180.0
2021-08-10,199.0,18.6,-180.0
2021-08-11,199.0,18.6,-180.0
2021-08-12,199.0,18.6,-180.0
2021-08-13,199.0,18.6,-180.0
2021-08-16,199.0,18.6,-180.0
2021-08-17,199.0,18.6,-180.0
2021-08-18,199.0,18.6,-180.0
2021-08-19,199.0,18.6,-180.0
2021-08-20,199.0,18.6,-180.0
2021-08-23,199.0,18.6,-180.0
2021-08-24,199.0,18.6,-180.0
2021-08-25,199.0,18.6,-180.0
2021-08-26,199.0,18.6,-180.0
2021-08-27,199.0,18.6,-180.0
2021-08-30,199.0,18.6,-180.0
2021-08-31,199.0,18.6,-180.0
2021-09-01,199.0,18.6,-180.0
2021-09-02,199.0,18.6,-180.0
2021-09-03,199.0,18.6,-180.0
2021-09-07,199.0,18.6,-180.0
2021-09-08,199.0,18.6,-180.0
2021-09-09,199.0,18.6,-180.0
2021-09-10,199.0,18.6,-180.0
2021-09-13,199.0,18.6,-180.0
2021-09-14,199.0,18.6,-180.0
2021-09-15,199.0,18.6,-180.0
2021-09-16,199.0,18.6,-180.0
2021-09-17,199.0,18.6,-180.0
2021-09-20,199.0,18.6,-180.0
2021-09-21,199.0,18.6,-180.0
2021-09-22,199.0,18.6,-180.0
2021-09-23,199.0,18.6,-180.0
2021-09-24,199.0,18.6,-180.0
2021-09-27,199.0,18.6,-180.0
2021-09-28,199.0,18.6,-180.0
2021-09-29,199.0,18.6,-180.0
2021-09-30,199.0,18.6,-180.0
2021-10-01,199.0,18.6,-180.0
2021-10-04,199.0,18.6,-180.0
2021-10-05,199.0,18.6,-180.0
2021-10-06,199.0,18.6,-180.0
2021-10-07,199.0,18.6,-180.0
2021-10-08,199.0,18.6,-180.0
2021-10-11,199.0,18.6,-180.0
2021-10-12,199.0,18.6,-180.0
2021-10-13,199.0,18.6,-180.0
2021-10-14,199.0,18.6,-180.0
2021-10-15,199.0,18.6,-180.0
2021-10-18,199.0,18.6,-180.0
2021-10-19,199.0,18.6,-180.0
2021-10-20,199.0,18.6,-180.0
2021-10-21,199.0,18.6,-180.0
2021-10-22,199.0,18.6,-180.0
2021-10-25,199.0,18.6,-180.0
2021-10-26,199.0,18.6,-180.0
2021-10-27,199.0,18.6,-180.0
2021-10-28,199.0,18.6,-180.0
2021-10-29,199.0,18.6,-180.0
2021-11-01,199.0,18.6,-180.0
2021-11-02,199.0,18.6,-180.0
2021-11-03,199.0,18.6,-180.0
2021-11-04,199.0,18.6,-180.0
2021-11-05,199.0,18.6,-180.0
2021-11-08,199.0,18.6,-180.0
2021-11-09,199.0,18.6,-180.0
2021-11-10,199.0,18.6,-180.0
2021-11-11,199.0,18.6,-180.0
2021-11-12,199.0,18.6,-180.0
2021-11-15,199.0,18.6,-180.0
2021-11-16,199.0,18.6,-180.0
2021-11-17,199.0,18.6,-180.0
2021-11-18,199.0,18.6,-180.0
2021-11-19,199.0,18.6,-180.0
2021-11-22,199.0,18.6,-180.0
2021-11-23,199.0,18.6,-180.0
2021-11-24,199.0,18.6,-180.0
2021-11-26,199.0,18.6,-180.0
2021-11-29,199.0,18.6,-180.0
2021-11-30,199.0,18.6,-180.0
2021-12-01,199.0,18.6,-180.0
2021-12-02,199.0,18.6,-180.0
2021-12-03,199.0,18.6,-180.0
2021-12-06,199.0,18.6,-180.0
2021-12-07,199.0,18.6,-180.0
2021-12-08,199.0,18.6,-180.0
2021-12-09,199.0,18.6,-180.0
2021-12-10,199.0,18.6,-180.0
2021-12-13,199.0,18.6,-180.0
2021-12-14,199.0,18.6,-180.0
2021-12-15,199.0,18.6,-180.0
2021-12-16,199.0,18.6,-180.0
2021-12-17,199.0,18.6,-180.0
2021-12-20,199.0,18.6,-180.0
2021-12-21,199.0,18.6,-180.0
2021-12-22,199.0,18.6,-180.0
2021-12-23,199.0,18.6,-180.0
2021-12-27,199.0,18.6,-180.0
2021-12-28,199.0,18.6,-180.0
2021-12-29,199.0,18.6,-180.0
2021-12-30,199.0,18.6,-180.0
2021-12-31,202.5,18.8,-260.0
2022-01-03,202.5,18.8,-260.0
2022-01-04,202.5,18.8,-260.0
2022-01-05,202.5,18.8,-260.0
2022-01-06,202.5,18.8,-260.0
2022-01-07,202.5,18.8,-260.0
2022-01-10,202.5,18.8,-260.0
2022-01-11,202.5,18.8,-260.0
2022-01-12,202.5,18.8,-260.0
2022-01-13,202.5,18.8,-260.0
2022-01-14,202.5,18.8,-260.0
2022-01-18,202.5,18.8,-260.0
2022-01-19,202.5,18.8,-260.0
2022-01-20,202.5,18.8,-260.0
2022-01-21,202.5,18.8,-260.0
2022-01-24,202.5,18.8,-260.0
2022-01-25,202.5,18.8,-260.0
2022-01-26,202.5,18.8,-260.0
2022-01-27,202.5,18.8,-260.0
2022-01-28,202.5,18.8,-260.0
2022-01-31,202.5,18.8,-260.0
2022-02-01,202.5,18.8,-260.0
2022-02-02,202.5,18.8,-260.0
2022-02-03,202.5,18.8,-260.0
2022-02-04,202.5,18.8,-260.0
2022-02-07,202.5,18.8,-260.0
2022-02-08,202.5,18.8,-260.0
2022-02-09,202.5,18.8,-260.0
2022-02-10,202.5,18.8,-260.0
2022-02-11,202.5,18.8,-260.0
2022-02-14,202.5,18.8,-260.0
2022-02-15,202.5,18.8,-260.0
2022-02-16,202.5,18.8,-260.0
2022-02-17,202.5,18.8,-260.0
2022-02-18,202.5,18.8,-260.0
2022-02-22,202.5,18.8,-260.0
2022-02-23,202.5,18.8,-260.0
2022-02-24,202.5,18.8,-260.0
2022-02-25,202.5,18.8,-260.0
2022-02-28,202.5,18.8,-260.0
2022-03-01,202.5,18.8,-260.0
2022-03-02,202.5,18.8,-260.0
2022-03-03,202.5,18.8,-260.0
2022-03-04,202.5,18.8,-260.0
2022-03-07,202.5,18.8,-260.0
2022-03-08,202.5,18.8,-260.0
2022-03-09,202.5,18.8,-260.0
2022-03-10,202.5,18.8,-260.0
2022-03-11,202.5,18.8,-260.0
2022-03-14,202.5,18.8,-260.0
2022-03-15,202.5,18.8,-260.0
2022-03-16,202.5,18.8,-260.0
2022-03-17,202.5,18.8,-260.0
2022-03-18,202.5,18.8,-260.0
2022-03-21,202.5,18.8,-260.0
2022-03-22,202.5,18.8,-260.0
2022-03-23,202.5,18.8,-260.0
2022-03-24,202.5,18.8,-260.0
2022-03-25,202.5,18.8,-260.0
2022-03-28,202.5,18.8,-260.0
2022-03-29,202.5,18.8,-260.0
2022-03-30,202.5,18.8,-260.0
2022-03-31,202.5,18.8,-260.0
2022-04-01,202.5,18.8,-260.0
2022-04-04,202.5,18.8,-260.0
2022-04-05,202.5,18.8,-260.0
2022-04-06,202.5,18.8,-260.0
2022-04-07,202.5,18.8,-260.0
2022-04-08,202.5,18.8,-260.0
2022-04-11,202.5,18.8,-260.0
2022-04-12,202.5,18.8,-260.0
2022-04-13,202.5,18.8,-260.0
2022-04-14,202.5,18.8,-260.0
2022-04-18,202.5,18.8,-260.0
2022-04-19,202.5,18.8,-260.0
2022-04-20,202.5,18.8,-260.0
2022-04-21,202.5,18.8,-260.0
2022-04-22,202.5,18.8,-260.0
2022-04-25,202.5,18.8,-260.0
2022-04-26,202.5,18.8,-260.0
2022-04-27,202.5,18.8,-260.0
2022-04-28,202.5,18.8,-260.0
2022-04-29,202.5,18.8,-260.0
2022-05-02,202.5,18.8,-260.0
2022-05-03,202.5,18.8,-260.0
2022-05-04,202.5,18.8,-260.0
2022-05-05,202.5,18.8,-260.0
2022-05-06,202.5,18.8,-260.0
2022-05-09,202.5,18.8,-260.0
2022-05-10,202.5,18.8,-260.0
2022-05-11,202.5,18.8,-260.0
2022-05-12,202.5,18.8,-260.0
2022-05-13,202.5,18.8,-260.0
2022-05-16,202.5,18.8,-260.0
2022-05-17,202.5,18.8,-260.0
2022-05-18,202.5,18.8,-260.0
2022-05-19,202.5,18.8,-260.0
2022-05-20,202.5,18.8,-260.0
2022-05-23,202.5,18.8,-260.0
2022-05-24,202.5,18.8,-260.0
2022-05-25,202.5,18.8,-260.0
2022-05-26,202.5,18.8,-260.0
2022-05-27,202.5,18.8,-260.0
2022-05-31,202.5,18.8,-260.0
2022-06-01,202.5,18.8,-260.0
2022-06-02,202.5,18.8,-260.0
2022-06-03,202.5,18.8,-260.0
2022-06-06,202.5,18.8,-260.0
2022-06-07,202.5,18.8,-260.0
2022-06-08,202.5,18.8,-260.0
2022-06-09,202.5,18.8,-260.0
2022-06-10,202.5,18.8,-260.0
2022-06-13,202.5,18.8,-260.0
2022-06-14,202.5,18.8,-260.0
2022-06-15,202.5,18.8,-260.0
2022-06-16,202.5,18.8,-260.0
2022-06-17,202.5,18.8,-260.0
2022-06-21,202.5,18.8,-260.0
2022-06-22,202.5,18.8,-260.0
2022-06-23,202.5,18.8,-260.0
2022-06-24,202.5,18.8,-260.0
2022-06-27,202.5,18.8,-260.0
2022-06-28,202.5,18.8,-260.0
2022-06-29,202.5,18.8,-260.0
2022-06-30,203.8,19.2,-45.0
2022-07-01,203.8,19.2,-45.0
2022-07-05,203.8,19.2,-45.0
2022-07-06,203.8,19.2,-45.0
2022-07-07,203.8,19.2,-45.0
2022-07-08,203.8,19.2,-45.0
2022-07-11,203.8,19.2,-45.0
2022-07-12,203.8,19.2,-45.0
2022-07-13,203.8,19.2,-45.0
2022-07-14,203.8,19.2,-45.0
2022-07-15,203.8,19.2,-45.0
2022-07-18,203.8,19.2,-45.0
2022-07-19,203.8,19.2,-45.0
2022-07-20,203.8,19.2,-45.0
2022-07-21,203.8,19.2,-45.0
2022-07-22,203.8,19.2,-45.0
2022-07-25,203.8,19.2,-45.0
2022-07-26,203.8,19.2,-45.0
2022-07-27,203.8,19.2,-45.0
2022-07-28,203.8,19.2,-45.0
2022-07-29,203.8,19.2,-45.0
2022-08-01,203.8,19.2,-45.0
2022-08-02,203.8,19.2,-45.0
2022-08-03,203.8,19.2,-45.0
2022-08-04,203.8,19.2,-45.0
2022-08-05,203.8,19.2,-45.0
2022-08-08,203.8,19.2,-45.0
2022-08-09,203.8,19.2,-45.0
2022-08-10,203.8,19.2,-45.0
2022-08-11,203.8,19.2,-45.0
2022-08-12,203.8,19.2,-45.0
2022-08-15,203.8,19.2,-45.0
2022-08-16,203.8,19.2,-45.0
2022-08-17,203.8,19.2,-45.0
2022-08-18,203.8,19.2,-45.0
2022-08-19,203.8,19.2,-45.0
2022-08-22,203.8,19.2,-45.0
2022-08-23,203.8,19.2,-45.0
2022-08-24,203.8,19.2,-45.0
2022-08-25,203.8,19.2,-45.0
2022-08-26,203.8,19.2,-45.0
2022-08-29,203.8,19.2,-45.0
2022-08-30,203.8,19.2,-45.0
2022-08-31,203.8,19.2,-45.0
2022-09-01,203.8,19.2,-45.0
2022-09-02,203.8,19.2,-45.0
2022-09-06,203.8,19.2,-45.0
2022-09-07,203.8,19.2,-45.0
2022-09-08,203.8,19.2,-45.0
2022-09-09,203.8,19.2,-45.0
2022-09-12,203.8,19.2,-45.0
2022-09-13,203.8,19.2,-45.0
2022-09-14,203.8,19.2,-45.0
2022-09-15,203.8,19.2,-45.0
2022-09-16,203.8,19.2,-45.0
2022-09-19,203.8,19.2,-45.0
2022-09-20,203.8,19.2,-45.0
2022-09-21,203.8,19.2,-45.0
2022-09-22,203.8,19.2,-45.0
2022-09-23,203.8,19.2,-45.0
2022-09-26,203.8,19.2,-45.0
2022-09-27,203.8,19.2,-45.0
2022-09-28,203.8,19.2,-45.0
2022-09-29,203.8,19.2,-45.0
2022-09-30,203.8,19.2,-45.0
2022-10-03,203.8,19.2,-45.0
2022-10-04,203.8,19.2,-45.0
2022-10-05,203.8,19.2,-45.0
2022-10-06,203.8,19.2,-45.0
2022-10-07,203.8,19.2,-45.0
2022-10-10,203.8,19.2,-45.0
2022-10-11,203.8,19.2,-45.0
2022-10-12,203.8,19.2,-45.0
2022-10-13,203.8,19.2,-45.0
2022-10-14,203.8,19.2,-45.0
2022-10-17,203.8,19.2,-45.0
2022-10-18,203.8,19.2,-45.0
2022-10-19,203.8,19.2,-45.0
2022-10-20,203.8,19.2,-45.0
2022-10-21,203.8,19.2,-45.0
2022-10-24,203.8,19.2,-45.0
2022-10-25,203.8,19.2,-45.0
2022-10-26,203.8,19.2,-45.0
2022-10-27,203.8,19.2,-45.0
2022-10-28,203.8,19.2,-45.0
2022-10-31,203.8,19.2,-45.0
2022-11-01,203.8,19.2,-45.0
2022-11-02,203.8,19.2,-45.0
2022-11-03,203.8,19.2,-45.0
2022-11-04,203.8,19.2,-45.0
2022-11-07,203.8,19.2,-45.0
2022-11-08,203.8,19.2,-45.0
2022-11-09,203.8,19.2,-45.0
2022-11-10,203.8,19.2,-45.0
2022-11-11,203.8,19.2,-45.0
2022-11-14,203.8,19.2,-45.0
2022-11-15,203.8,19.2,-45.0
2022-11-16,203.8,19.2,-45.0
2022-11-17,203.8,19.2,-45.0
2022-11-18,203.8,19.2,-45.0
2022-11-21,203.8,19.2,-45.0
2022-11-22,203.8,19.2,-45.0
2022-11-23,203.8,19.2,-45.0
2022-11-25,203.8,19.2,-45.0
2022-11-28,203.8,19.2,-45.0
2022-11-29,203.8,19.2,-45.0
2022-11-30,203.8,19.2,-45.0
2022-12-01,203.8,19.2,-45.0
2022-12-02,203.8,19.2,-45.0
2022-12-05,203.8,19.2,-45.0
2022-12-06,203.8,19.2,-45.0
2022-12-07,203.8,19.2,-45.0
2022-12-08,203.8,19.2,-45.0
2022-12-09,203.8,19.2,-45.0
2022-12-12,203.8,19.2,-45.0
2022-12-13,203.8,19.2,-45.0
2022-12-14,203.8,19.2,-45.0
2022-12-15,203.8,19.2,-45.0
2022-12-16,203.8,19.2,-45.0
2022-12-19,203.8,19.2,-45.0
2022-12-20,203.8,19.2,-45.0
2022-12-21,203.8,19.2,-45.0
2022-12-22,203.8,19.2,-45.0
2022-12-23,203.8,19.2,-45.0
2022-12-27,203.8,19.2,-45.0
2022-12-28,203.8,19.2,-45.0
2022-12-29,203.8,19.2,-45.0
2022-12-30,203.8,19.2,-45.0
2023-01-03,204.5,19.5,-15.0
2023-01-04,204.5,19.5,-15.0
2023-01-05,204.5,19.5,-15.0
2023-01-06,204.5,19.5,-15.0
2023-01-09,204.5,19.5,-15.0
2023-01-10,204.5,19.5,-15.0
2023-01-11,204.5,19.5,-15.0
2023-01-12,204.5,19.5,-15.0
2023-01-13,204.5,19.5,-15.0
2023-01-17,204.5,19.5,-15.0
2023-01-18,204.5,19.5,-15.0
2023-01-19,204.5,19.5,-15.0
2023-01-20,204.5,19.5,-15.0
2023-01-23,204.5,19.5,-15.0
2023-01-24,204.5,19.5,-15.0
2023-01-25,204.5,19.5,-15.0
2023-01-26,204.5,19.5,-15.0
2023-01-27,204.5,19.5,-15.0
2023-01-30,204.5,19.5,-15.0
2023-01-31,204.5,19.5,-15.0
2023-02-01,204.5,19.5,-15.0
2023-02-02,204.5,19.5,-15.0
2023-02-03,204.5,19.5,-15.0
2023-02-06,204.5,19.5,-15.0
2023-02-07,204.5,19.5,-15.0
2023-02-08,204.5,19.5,-15.0
2023-02-09,204.5,19.5,-15.0
2023-02-10,204.5,19.5,-15.0
2023-02-13,204.5,19.5,-15.0
2023-02-14,204.5,19.5,-15.0
2023-02-15,204.5,19.5,-15.0
2023-02-16,204.5,19.5,-15.0
2023-02-17,204.5,19.5,-15.0
2023-02-21,204.5,19.5,-15.0
2023-02-22,204.5,19.5,-15.0
2023-02-23,204.5,19.5,-15.0
2023-02-24,204.5,19.5,-15.0
2023-02-27,204.5,19.5,-15.0
2023-02-28,204.5,19.5,-15.0
2023-03-01,204.5,19.5,-15.0
2023-03-02,204.5,19.5,-15.0
2023-03-03,204.5,19.5,-15.0
2023-03-06,204.5,19.5,-15.0
2023-03-07,204.5,19.5,-15.0
2023-03-08,204.5,19.5,-15.0
2023-03-09,204.5,19.5,-15.0
2023-03-10,204.5,19.5,-15.0
2023-03-13,204.5,19.5,-15.0
2023-03-14,204.5,19.5,-15.0
2023-03-15,204.5,19.5,-15.0
2023-03-16,204.5,19.5,-15.0
2023-03-17,204.5,19.5,-15.0
2023-03-20,204.5,19.5,-15.0
2023-03-21,204.5,19.5,-15.0
2023-03-22,204.5,19.5,-15.0
2023-03-23,204.5,19.5,-15.0
2023-03-24,204.5,19.5,-15.0
2023-03-27,204.5,19.5,-15.0
2023-03-28,204.5,19.5,-15.0
2023-03-29,204.5,19.5,-15.0
2023-03-30,204.5,19.5,-15.0
2023-03-31,204.5,19.5,-15.0
2023-04-03,204.5,19.5,-15.0
2023-04-04,204.5,19.5,-15.0
2023-04-05,204.5,19.5,-15.0
2023-04-06,204.5,19.5,-15.0
2023-04-10,204.5,19.5,-15.0
2023-04-11,204.5,19.5,-15.0
2023-04-12,204.5,19.5,-15.0
2023-04-13,204.5,19.5,-15.0
2023-04-14,204.5,19.5,-15.0
2023-04-17,204.5,19.5,-15.0
2023-04-18,204.5,19.5,-15.0
2023-04-19,204.5,19.5,-15.0
2023-04-20,204.5,19.5,-15.0
2023-04-21,204.5,19.5,-15.0
2023-04-24,204.5,19.5,-15.0
2023-04-25,204.5,19.5,-15.0
2023-04-26,204.5,19.5,-15.0
2023-04-27,204.5,19.5,-15.0
2023-04-28,204.5,19.5,-15.0
2023-05-01,204.5,19.5,-15.0
2023-05-02,204.5,19.5,-15.0
2023-05-03,204.5,19.5,-15.0
2023-05-04,204.5,19.5,-15.0
2023-05-05,204.5,19.5,-15.0
2023-05-08,204.5,19.5,-15.0
2023-05-09,204.5,19.5,-15.0
2023-05-10,204.5,19.5,-15.0
2023-05-11,204.5,19.5,-15.0
2023-05-12,204.5,19.5,-15.0
2023-05-15,204.5,19.5,-15.0
2023-05-16,204.5,19.5,-15.0
2023-05-17,204.5,19.5,-15.0
2023-05-18,204.5,19.5,-15.0
2023-05-19,204.5,19.5,-15.0
2023-05-22,204.5,19.5,-15.0
2023-05-23,204.5,19.5,-15.0
2023-05-24,204.5,19.5,-15.0
2023-05-25,204.5,19.5,-15.0
2023-05-26,204.5,19.5,-15.0
2023-05-30,204.5,19.5,-15.0
2023-05-31,204.5,19.5,-15.0
2023-06-01,204.5,19.5,-15.0
2023-06-02,204.5,19.5,-15.0
2023-06-05,204.5,19.5,-15.0
2023-06-06,204.5,19.5,-15.0
2023-06-07,204.5,19.5,-15.0
2023-06-08,204.5,19.5,-15.0
2023-06-09,204.5,19.5,-15.0
2023-06-12,204.5,19.5,-15.0
2023-06-13,204.5,19.5,-15.0
2023-06-14,204.5,19.5,-15.0
2023-06-15,204.5,19.5,-15.0
2023-06-16,204.5,19.5,-15.0
2023-06-20,204.5,19.5,-15.0
2023-06-21,204.5,19.5,-15.0
2023-06-22,204.5,19.5,-15.0
2023-06-23,204.5,19.5,-15.0
2023-06-26,204.5,19.5,-15.0
2023-06-27,204.5,19.5,-15.0
2023-06-28,204.5,19.5,-15.0
2023-06-29,204.5,19.5,-15.0
2023-06-30,205.2,19.1,-35.0
2023-07-03,205.2,19.1,-35.0
2023-07-05,205.2,19.1,-35.0
2023-07-06,205.2,19.1,-35.0
2023-07-07,205.2,19.1,-35.0
2023-07-10,205.2,19.1,-35.0
2023-07-11,205.2,19.1,-35.0
2023-07-12,205.2,19.1,-35.0
2023-07-13,205.2,19.1,-35.0
2023-07-14,205.2,19.1,-35.0
2023-07-17,205.2,19.1,-35.0
2023-07-18,205.2,19.1,-35.0
2023-07-19,205.2,19.1,-35.0
2023-07-20,205.2,19.1,-35.0
2023-07-21,205.2,19.1,-35.0
2023-07-24,205.2,19.1,-35.0
2023-07-25,205.2,19.1,-35.0
2023-07-26,205.2,19.1,-35.0
2023-07-27,205.2,19.1,-35.0
2023-07-28,205.2,19.1,-35.0
2023-07-31,205.2,19.1,-35.0
2023-08-01,205.2,19.1,-35.0
2023-08-02,205.2,19.1,-35.0
2023-08-03,205.2,19.1,-35.0
2023-08-04,205.2,19.1,-35.0
2023-08-07,205.2,19.1,-35.0
2023-08-08,205.2,19.1,-35.0
2023-08-09,205.2,19.1,-35.0
2023-08-10,205.2,19.1,-35.0
2023-08-11,205.2,19.1,-35.0
2023-08-14,205.2,19.1,-35.0
2023-08-15,205.2,19.1,-35.0
2023-08-16,205.2,19.1,-35.0
2023-08-17,205.2,19.1,-35.0
2023-08-18,205.2,19.1,-35.0
2023-08-21,205.2,19.1,-35.0
2023-08-22,205.2,19.1,-35.0
2023-08-23,205.2,19.1,-35.0
2023-08-24,205.2,19.1,-35.0
2023-08-25,205.2,19.1,-35.0
2023-08-28,205.2,19.1,-35.0
2023-08-29,205.2,19.1,-35.0
2023-08-30,205.2,19.1,-35.0
2023-08-31,205.2,19.1,-35.0
2023-09-01,205.2,19.1,-35.0
2023-09-05,205.2,19.1,-35.0
2023-09-06,205.2,19.1,-35.0
2023-09-07,205.2,19.1,-35.0
2023-09-08,205.2,19.1,-35.0
2023-09-11,205.2,19.1,-35.0
2023-09-12,205.2,19.1,-35.0
2023-09-13,205.2,19.1,-35.0
2023-09-14,205.2,19.1,-35.0
2023-09-15,205.2,19.1,-35.0
2023-09-18,205.2,19.1,-35.0
2023-09-19,205.2,19.1,-35.0
2023-09-20,205.2,19.1,-35.0
2023-09-21,205.2,19.1,-35.0
2023-09-22,205.2,19.1,-35.0
2023-09-25,205.2,19.1,-35.0
2023-09-26,205.2,19.1,-35.0
2023-09-27,205.2,19.1,-35.0
2023-09-28,205.2,19.1,-35.0
2023-09-29,205.2,19.1,-35.0
2023-10-02,205.2,19.1,-35.0
2023-10-03,205.2,19.1,-35.0
2023-10-04,205.2,19.1,-35.0
2023-10-05,205.2,19.1,-35.0
2023-10-06,205.2,19.1,-35.0
2023-10-09,205.2,19.1,-35.0
2023-10-10,205.2,19.1,-35.0
2023-10-11,205.2,19.1,-35.0
2023-10-12,205.2,19.1,-35.0
2023-10-13,205.2,19.1,-35.0
2023-10-16,205.2,19.1,-35.0
2023-10-17,205.2,19.1,-35.0
2023-10-18,205.2,19.1,-35.0
2023-10-19,205.2,19.1,-35.0
2023-10-20,205.2,19.1,-35.0
2023-10-23,205.2,19.1,-35.0
2023-10-24,205.2,19.1,-35.0
2023-10-25,205.2,19.1,-35.0
2023-10-26,205.2,19.1,-35.0
2023-10-27,205.2,19.1,-35.0
2023-10-30,205.2,19.1,-35.0
2023-10-31,205.2,19.1,-35.0
2023-11-01,205.2,19.1,-35.0
2023-11-02,205.2,19.1,-35.0
2023-11-03,205.2,19.1,-35.0
2023-11-06,205.2,19.1,-35.0
2023-11-07,205.2,19.1,-35.0
2023-11-08,205.2,19.1,-35.0
2023-11-09,205.2,19.1,-35.0
2023-11-10,205.2,19.1,-35.0
2023-11-13,205.2,19.1,-35.0
2023-11-14,205.2,19.1,-35.0
2023-11-15,205.2,19.1,-35.0
2023-11-16,205.2,19.1,-35.0
2023-11-17,205.2,19.1,-35.0
2023-11-20,205.2,19.1,-35.0
2023-11-21,205.2,19.1,-35.0
2023-11-22,205.2,19.1,-35.0
2023-11-24,205.2,19.1,-35.0
2023-11-27,205.2,19.1,-35.0
2023-11-28,205.2,19.1,-35.0
2023-11-29,205.2,19.1,-35.0
2023-11-30,205.2,19.1,-35.0
2023-12-01,205.2,19.1,-35.0
2023-12-04,205.2,19.1,-35.0
2023-12-05,205.2,19.1,-35.0
2023-12-06,205.2,19.1,-35.0
2023-12-07,205.2,19.1,-35.0
2023-12-08,205.2,19.1,-35.0
2023-12-11,205.2,19.1,-35.0
2023-12-12,205.2,19.1,-35.0
2023-12-13,205.2,19.1,-35.0
2023-12-14,205.2,19.1,-35.0
2023-12-15,205.2,19.1,-35.0
2023-12-18,205.2,19.1,-35.0
2023-12-19,205.2,19.1,-35.0
2023-12-20,205.2,19.1,-35.0
2023-12-21,205.2,19.1,-35.0
2023-12-22,205.2,19.1,-35.0
2023-12-26,205.2,19.1,-35.0
2023-12-27,205.2,19.1,-35.0
2023-12-28,205.2,19.1,-35.0
