date,ADBE,CDNS,CRM,CRWD,DDOG,FTNT,INTU,MSFT,NOW,ORCL,PANW,PLTR,SNOW,SNPS,WDAY
2012-09-06,32.790000915527344,13.479999542236328,36.5894775390625,,,5.480000019073486,52.82057571411133,24.883087158203125,7.211999893188477,26.666370391845703,11.901666641235352,,,34.099998474121094,
2012-09-07,32.459999084472656,13.539999961853027,36.75659942626953,,,5.47599983215332,52.57301330566406,24.565601348876953,7.309999942779541,26.64185333251953,11.789999961853027,,,33.72999954223633,
2012-09-10,32.130001068115234,13.649999618530273,36.700069427490234,,,5.466000080108643,52.71446990966797,24.383041381835938,6.877999782562256,26.404855728149414,11.958333015441895,,,33.65999984741211,
2012-09-11,32.43000030517578,13.489999771118164,37.05640411376953,,,5.440000057220459,53.006256103515625,24.43860626220703,6.6020002365112305,26.413022994995117,11.100000381469727,,,33.65999984741211,
2012-09-12,32.41999816894531,13.609999656677246,37.52824783325195,,,5.498000144958496,52.97971725463867,24.4306640625,7.010000228881836,26.363996505737305,10.8100004196167,,,34.060001373291016,
2012-09-13,32.810001373291016,13.609999656677246,38.580039978027344,,,5.52400016784668,53.0239372253418,24.557666778564453,7.501999855041504,26.658191680908203,11.329999923706055,,,33.95000076293945,
2012-09-14,33.34000015258789,13.539999961853027,39.17966842651367,,,5.535999774932861,53.298038482666016,24.7719669342041,7.811999797821045,26.92788314819336,11.164999961853027,,,33.61000061035156,
2012-09-17,33.40999984741211,13.489999771118164,38.867576599121094,,,5.46999979019165,53.18309783935547,24.7719669342041,7.638000011444092,27.050464630126953,11.31833267211914,,,33.869998931884766,
2012-09-18,32.56999969482422,13.399999618530273,38.40802001953125,,,5.455999851226807,52.48459243774414,24.748159408569336,7.360000133514404,26.98508644104004,11.529999732971191,,,33.88999938964844,
2012-09-19,33.119998931884766,13.430000305175781,38.823333740234375,,,5.507999897003174,51.83914566040039,24.644962310791016,7.730000019073486,26.788942337036133,11.333333015441895,,,33.95000076293945,
2012-09-20,34.529998779296875,13.329999923706055,38.341678619384766,,,5.47599983215332,52.00715255737305,24.962459564208984,7.599999904632568,26.363996505737305,10.841667175292969,,,33.900001525878906,
2012-09-21,33.83000183105469,13.319999694824219,38.14015579223633,,,5.400000095367432,51.61809158325195,24.756093978881836,7.926000118255615,26.535602569580078,10.670000076293945,,,33.72999954223633,
2012-09-24,33.41999816894531,13.130000114440918,37.739593505859375,,,5.216000080108643,51.432437896728516,24.4306640625,8.074000358581543,26.331296920776367,10.776666641235352,,,33.5,
2012-09-25,32.900001525878906,12.859999656677246,37.385704040527344,,,5.170000076293945,51.16716766357422,24.12111473083496,7.998000144958496,25.579437255859375,10.694999694824219,,,32.88999938964844,
2012-09-26,32.529998779296875,12.800000190734863,36.60177230834961,,,5.004000186920166,51.255592346191406,23.946495056152344,7.616000175476074,25.113622665405273,10.541666984558105,,,32.77000045776367,
2012-09-27,32.79999923706055,12.899999618530273,37.64374923706055,,,4.938000202178955,52.02483367919922,23.93856430053711,8.008000373840332,25.51406478881836,10.845000267028809,,,33.13999938964844,
2012-09-28,32.439998626708984,12.869999885559082,37.52332305908203,,,4.823999881744385,52.06017303466797,23.621068954467773,7.736000061035156,25.710201263427734,10.261667251586914,,,32.9900016784668,
2012-10-01,32.619998931884766,12.680000305175781,37.14241409301758,,,4.679999828338623,52.466915130615234,23.406766891479492,7.296000003814697,25.88182258605957,10.100000381469727,,,32.369998931884766,
2012-10-02,32.56999969482422,12.800000190734863,37.58477020263672,,,4.6519999504089355,52.917850494384766,23.54170036315918,7.300000190734863,25.865476608276367,10.333333015441895,,,32.560001373291016,
2012-10-03,32.599998474121094,12.890000343322754,38.59232711791992,,,4.676000118255615,53.987693786621094,23.700448989868164,7.406000137329102,26.004405975341797,10.976667404174805,,,32.720001220703125,
2012-10-04,32.68000030517578,13.0,38.78647232055664,,,4.789999961853027,53.99653244018555,23.835372924804688,7.429999828338623,26.06977653503418,10.960000038146973,,,32.86000061035156,
2012-10-05,32.470001220703125,12.84000015258789,38.024658203125,,,4.817999839782715,54.19158172607422,23.692508697509766,7.400000095367432,25.652996063232422,10.333333015441895,,,32.869998931884766,
2012-10-08,32.22999954223633,12.670000076293945,37.7469596862793,,,4.76200008392334,53.70394515991211,23.636951446533203,7.306000232696533,25.48137664794922,10.345000267028809,,,32.68000030517578,
2012-10-09,31.690000534057617,12.579999923706055,37.388160705566406,,,4.742000102996826,53.074432373046875,23.240083694458008,7.199999809265137,25.048234939575195,10.326666831970215,,,32.08000183105469,
2012-10-10,31.510000228881836,12.489999771118164,36.90158462524414,,,4.73199987411499,52.87936019897461,23.001976013183594,6.955999851226807,25.040050506591797,10.239999771118164,,,32.11000061035156,
2012-10-11,31.780000686645508,12.600000381469727,37.503665924072266,,,4.7820000648498535,52.86162567138672,22.978160858154297,6.900000095367432,25.154691696166992,10.15999984741211,,,32.25,
2012-10-12,31.940000534057617,12.510000228881836,37.6707763671875,,,4.8520002365112305,53.10103225708008,23.17658805847168,6.664000034332275,25.383962631225586,10.493332862854004,,,32.099998474121094,48.689998626708984
