date,BAA10Y,HY_OAS_3Y,NFCI,Real_Yield,DXY,CFNAI,INDPRO_YoY,Copper_Gold,HYG,SPY,QQQ
2025-08-22,1.73,2.88,-0.527,1.85,120.2774,-0.35,1.1886779865559305,0.001318012197011,75.8502197265625,638.2382202148438,569.2284545898438
2025-08-25,1.7,2.8,-0.527,1.87,120.4214,-0.35,1.1886779865559305,0.0013238780428027,75.70011901855469,635.42919921875,567.5864868164062
2025-08-26,1.75,2.78,-0.527,1.84,120.5274,-0.35,1.1886779865559305,0.0013133742203815,75.8689956665039,638.0897827148438,569.8653564453125
2025-08-27,1.77,2.78,-0.527,1.81,120.7274,-0.35,1.1886779865559305,0.0012966281236818,75.96280670166016,639.5436401367188,570.7412109375
2025-08-28,1.75,2.75,-0.527,1.81,120.2595,-0.35,1.1886779865559305,0.001300629395472,76.00033569335938,641.8085327148438,574.3140258789062
2025-08-29,1.8,2.82,-0.528,1.82,120.2082,-0.35,1.1886779865559305,0.0013007743658753,75.85960388183594,637.98095703125,567.666015625
2025-09-01,1.8,2.84,-0.528,1.82,120.2082,-0.32,1.8631698334008016,0.0013007743658753,75.85960388183594,637.98095703125,567.666015625
2025-09-02,1.81,2.92,-0.528,1.87,120.6837,-0.32,1.8631698334008016,0.001287400714263,75.777587890625,633.2533569335938,562.908935546875
2025-09-03,1.78,2.88,-0.528,1.82,120.5052,-0.32,1.8631698334008016,0.0012686462971795,75.98497772216797,636.685302734375,567.3375854492188
2025-09-04,1.8,2.84,-0.528,1.79,120.7629,-0.32,1.8631698334008016,0.0012586235500085,76.19234466552734,642.00634765625,572.4728393554688
2025-09-05,1.78,2.83,-0.528,1.73,120.1282,-0.32,1.8631698334008016,0.0012405900965541,76.23006439208984,640.14697265625,573.298828125
2025-09-08,1.76,2.84,-0.528,1.7,120.0971,-0.32,1.8631698334008016,0.0012342980821748,76.23006439208984,641.7195434570312,576.0953979492188
2025-09-09,1.75,2.87,-0.528,1.72,120.1569,-0.32,1.8631698334008016,0.0012354184028758,76.1452407836914,643.203125,577.7275390625
2025-09-10,1.75,2.84,-0.528,1.69,120.1223,-0.32,1.8631698334008016,0.0012487649766124,76.20177459716797,645.0625610351562,577.9166870117188
2025-09-11,1.74,2.78,-0.528,1.67,119.9534,-0.32,1.8631698334008016,0.0012622013256321,76.39029693603516,650.4231567382812,581.2804565429688
2025-09-12,1.7,2.79,-0.528,1.7,120.0611,-0.32,1.8631698334008016,0.0012573300119675,76.31490325927734,650.2055053710938,583.8480224609375
2025-09-15,1.68,2.75,-0.528,1.68,119.5644,-0.32,1.8631698334008016,0.0012643256740222,76.53170776367188,653.6671142578125,588.843994140625
2025-09-16,1.69,2.79,-0.528,1.67,119.1348,-0.32,1.8631698334008016,0.0012559299573457,76.47512817382812,652.7671508789062,588.3463745117188
2025-09-17,1.7,2.79,-0.528,1.68,119.1582,-0.32,1.8631698334008016,0.0012415123142379,76.39973449707031,651.9561767578125,587.1720581054688
2025-09-18,1.68,2.71,-0.528,1.73,119.6616,-0.32,1.8631698334008016,0.0012462606554398,76.56941223144531,655.0023803710938,592.466552734375
2025-09-19,1.68,2.72,-0.527,1.75,119.7858,-0.32,1.8631698334008016,0.0012444504336928,76.5976791381836,658.2465209960938,596.4772338867188
2025-09-22,1.67,2.69,-0.527,1.78,119.8152,-0.32,1.8631698334008016,0.0012224984665746,76.65424346923828,661.3607177734375,600.0083618164062
2025-09-23,1.69,2.71,-0.527,1.75,119.6202,-0.32,1.8631698334008016,0.0012126381308644,76.5976791381836,657.7606201171875,596.0228881835938
2025-09-24,1.68,2.7,-0.527,1.78,120.1707,-0.32,1.8631698334008016,0.0012734117341078,76.49398803710938,655.6678466796875,593.9305419921875
2025-09-25,1.67,2.76,-0.527,1.8,120.5419,-0.32,1.8631698334008016,0.0012577269747892,76.27719116210938,652.6429443359375,591.3699951171875
